                   * /home/vrishabh70086/desktop/adc/adc.cir
                   Transient Analysis  Mon Mar  7 18:53:53  2022
--------------------------------------------------------------------------------
Index   time            a3#branch_1_0   a3#branch_1_1   a3#branch_1_2   
--------------------------------------------------------------------------------
0	0.000000e+00	1.010765e-06	5.053825e-07	2.526913e-07	
1	1.000000e-06	1.010765e-06	5.053825e-07	2.526913e-07	
2	2.000000e-06	1.010765e-06	5.053825e-07	2.526912e-07	
3	4.000000e-06	1.010765e-06	5.053825e-07	2.526912e-07	
4	8.000000e-06	1.010765e-06	5.053825e-07	2.526913e-07	
5	1.600000e-05	1.010765e-06	5.053825e-07	2.526912e-07	
6	3.200000e-05	1.010765e-06	5.053825e-07	2.526913e-07	
7	6.400000e-05	1.010765e-06	5.053825e-07	2.526913e-07	
8	1.000000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
9	1.064000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
10	1.192000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
11	1.448000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
12	1.960000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
13	2.000000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
14	2.080000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
15	2.240000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
16	2.560000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
17	3.200000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
18	4.480000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
19	7.040000e-04	1.010765e-06	5.053825e-07	2.526913e-07	
20	1.216000e-03	1.010765e-06	5.053825e-07	2.526913e-07	
21	2.240000e-03	1.010765e-06	5.053825e-07	2.526913e-07	
22	4.288000e-03	1.010765e-06	5.053825e-07	2.526913e-07	
23	8.384000e-03	1.010765e-06	5.053825e-07	2.526913e-07	
24	1.657600e-02	1.010765e-06	5.053825e-07	2.526913e-07	
25	3.296000e-02	1.010765e-06	5.053825e-07	2.526913e-07	
26	6.572800e-02	1.010765e-06	5.053825e-07	2.526913e-07	
27	1.312640e-01	1.010765e-06	5.053825e-07	2.526913e-07	
28	2.312640e-01	1.010765e-06	5.053825e-07	2.526913e-07	
29	3.312640e-01	1.010765e-06	5.053825e-07	2.526913e-07	
30	4.312640e-01	1.010765e-06	5.053825e-07	2.526913e-07	
31	5.312640e-01	1.010765e-06	5.053825e-07	2.526913e-07	
32	6.312640e-01	1.010765e-06	5.053825e-07	2.526913e-07	
33	7.312640e-01	1.010765e-06	5.053825e-07	2.526913e-07	
34	8.312640e-01	1.010765e-06	5.053825e-07	2.526913e-07	
35	9.312640e-01	1.010765e-06	5.053825e-07	2.526913e-07	
36	1.000200e+00	1.010765e-06	5.053825e-07	2.526913e-07	
37	1.000210e+00	1.010765e-06	5.053825e-07	2.526913e-07	
38	1.000230e+00	1.010765e-06	5.053825e-07	2.526913e-07	
39	1.000270e+00	1.010765e-06	5.053825e-07	2.526913e-07	
40	1.000300e+00	1.010765e-06	5.053825e-07	2.526913e-07	
41	1.000308e+00	1.010765e-06	5.053825e-07	2.526913e-07	
42	1.000324e+00	1.010765e-06	5.053825e-07	2.526913e-07	
43	1.000356e+00	1.010765e-06	5.053825e-07	2.526913e-07	
44	1.000420e+00	1.010765e-06	5.053825e-07	2.526913e-07	
45	1.000548e+00	1.010765e-06	5.053825e-07	2.526913e-07	
46	1.000804e+00	1.010765e-06	5.053825e-07	2.526913e-07	
47	1.001316e+00	1.010765e-06	5.053825e-07	2.526913e-07	
48	1.002340e+00	1.010765e-06	5.053825e-07	2.526913e-07	
49	1.004388e+00	1.010765e-06	5.053825e-07	2.526913e-07	
50	1.008484e+00	1.010765e-06	5.053825e-07	2.526913e-07	
51	1.016676e+00	1.010765e-06	5.053825e-07	2.526913e-07	
52	1.033060e+00	1.010765e-06	5.053825e-07	2.526913e-07	
53	1.065828e+00	1.010765e-06	5.053825e-07	2.526913e-07	
54	1.131364e+00	1.010765e-06	5.053825e-07	2.526912e-07	

